orte_verknuepfungenId,ortsId,verknuepfungsArtId,eintrag
212,277,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d10500.908579716679!2d15.84945564376784!3d48.8538788373873!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x4772ac3da09c1cf3%3A0x4c2453b5165f5378!2s2082+Hardegg!5e0!3m2!1sde!2sat!4v1503674434219"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
213,277,2,https://de.wikipedia.org/wiki/Hardegg_(Nieder%C3%B6sterreich)
214,710,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=707011922&INDEXSET=21
215,710,1,http://d-nb.info/gnd/4811385-2
216,710,4,https://www.geonames.org/2767442/riegersburg.html
217,710,3,https://goo.gl/maps/Ym3B1ZfrxQrse9jo8
218,710,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d42006.312981613475!2d15.754703663260058!3d48.8506860973022!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x4772ade3d69e47fd%3A0x7f11c5e3825e7c40!2sRiegersburg%2C%20Nieder%C3%B6sterreich%2C%202092!5e0!3m2!1sde!2sat!4v1618763947277!5m2!1sde!2sat"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy""></iframe>"
219,710,2,https://de.wikipedia.org/wiki/Hardegg_(Nieder%C3%B6sterreich)
220,283,6,https://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=326270361&INDEXSET=21
221,283,1,http://d-nb.info/gnd/4605606-3
222,283,4,http://www.geonames.org/2776681/haugsdorf.html
223,283,3,https://goo.gl/maps/LnERvEEHikaDoGVdA
224,283,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d10531.495358808093!2d16.068737737922696!3d48.70789227829688!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x476d5a42953cef5b%3A0x29be8f91539e15b7!2s2054%20Haugsdorf!5e0!3m2!1sde!2sat!4v1590157071191!5m2!1sde!2sat"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>"
225,283,2,https://de.wikipedia.org/wiki/Haugsdorf
226,124,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=783420137&INDEXSET=21
227,124,1,http://d-nb.info/gnd/1050072464
228,124,4,http://www.geonames.org/2780528/ebersbrunn.html
229,124,3,https://goo.gl/maps/Cm5r87HC6PT2
230,124,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d10571.891779177873!2d15.850375243620785!3d48.51458333231865!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x476d618399d68f67%3A0xafd009406a61d19d!2s3711+Ebersbrunn!5e0!3m2!1sde!2sat!4v1503928232444"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
231,124,2,https://de.wikipedia.org/wiki/Hohenwarth-M%C3%BChlbach_am_Manhartsberg
232,312,6,https://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=704556871&INDEXSET=21
233,312,1,http://d-nb.info/gnd/4468419-8
234,312,4,"http://www.geonames.org/2775715/hohenwarth.html
"
235,312,3,https://goo.gl/maps/Rp1TgzHbkBv
236,312,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2643.3466699045057!2d15.821892515807914!3d48.50741873330798!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x476d621bc27efde3%3A0xd31e814bc786c46a!2sHohenwarth!5e0!3m2!1sde!2sat!4v1503931379791"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
237,312,2,https://de.wikipedia.org/wiki/Hohenwarth_(Gemeinde_Hohenwarth-M%C3%BChlbach)
238,529,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=706613090&INDEXSET=21
239,529,1,http://d-nb.info/gnd/4749378-1
240,529,4,https://www.geonames.org/2771108/muehlbach-am-manhartsberg.html
241,529,3,https://goo.gl/maps/zbX967Z5D8rNL8d36
242,529,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d5285.242656791288!2d15.78298567911296!3d48.52132336702355!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x47729e09df317c11%3A0xc12bc794d025963c!2s3473%20M%C3%BChlbach%20am%20Manhartsberg!5e0!3m2!1sde!2sat!4v1603125993961!5m2!1sde!2sat"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>"
243,529,2,https://de.wikipedia.org/wiki/Hohenwarth-M%C3%BChlbach_am_Manhartsberg
244,580,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=706922387&INDEXSET=21
245,580,1,http://d-nb.info/gnd/4801151-4
246,580,4,https://www.geonames.org/2769854/oberolberndorf.html
247,580,3,https://goo.gl/maps/pirYzXGW4zVaLYBAA
248,580,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d10594.213042912308!2d16.16534029663568!3d48.40752176793296!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x476d6d0e32fb1b2b%3A0xaf0e8408c532265b!2sOberolberndorf!5e0!3m2!1sde!2sat!4v1606731858791!5m2!1sde!2sat"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>"
249,580,2,https://de.wikipedia.org/wiki/Oberolberndorf
250,314,6,https://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=106292269&INDEXSET=21
251,314,1,http://d-nb.info/gnd/4025618-2
252,314,4,http://www.geonames.org/2775636/hollabrunn.html
253,314,3,https://goo.gl/maps/3yGYh3DjAYo
254,314,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d21123.702322099674!2d16.056438785108433!3d48.562684424157695!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x476d4270cb44cb31%3A0xb97db3aa3dcf27ce!2s2020+Gemeinde+Hollabrunn!5e0!3m2!1sde!2sat!4v1503939976340"" width=""75%"" height=""75%"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
255,314,2,https://de.wikipedia.org/wiki/Hollabrunn
256,570,6,https://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=106292269&INDEXSET=21
257,570,1,http://d-nb.info/gnd/5031745-3
258,570,4,https://www.geonames.org/7872886/hollabrunn.html
259,570,3,https://goo.gl/maps/3yGYh3DjAYo
260,570,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d21123.702322099674!2d16.056438785108433!3d48.562684424157695!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x476d4270cb44cb31%3A0xb97db3aa3dcf27ce!2s2020+Gemeinde+Hollabrunn!5e0!3m2!1sde!2sat!4v1503939976340"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
261,570,2,https://de.wikipedia.org/wiki/Hollabrunn
262,570,10,https://www.hollabrunn.gv.at/
263,47,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=789274345&INDEXSET=21
264,47,1,http://d-nb.info/gnd/1052900534
265,47,4,http://www.geonames.org/2781943/baumgarten-am-wagram.html
266,47,3,https://goo.gl/maps/GiBhidZBLNq
267,47,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d100704.90969400454!2d15.768216549826786!3d48.45029495296312!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x476d6433e05d42a1%3A0x721fc8a9d4031382!2s3701+Baumgarten+am+Wagram!5e0!3m2!1sde!2sat!4v1503943813176"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
268,47,2,https://de.wikipedia.org/wiki/Baumgarten_am_Wagram
269,756,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=741190125&INDEXSET=21
270,756,1,http://d-nb.info/gnd/4509912-1
271,756,4,https://www.geonames.org/2765705/schoenbuehel-an-der-donau.html
272,756,3,https://goo.gl/maps/UhQDnAtNGNJ2
273,756,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d10625.74402225077!2d15.364615243509325!3d48.25598340436894!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x47726383761eb459%3A0x81f35c769a25d1df!2s3392+Sch%C3%B6nb%C3%BChel+an+der+Donau!5e0!3m2!1sde!2sat!4v1505910527874"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
274,756,2,https://de.wikipedia.org/wiki/Sch%C3%B6nb%C3%BChel-Aggsbach
275,45,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=106388371&INDEXSET=21
276,45,1,http://d-nb.info/gnd/4003894-4
277,45,4,http://www.geonames.org/3065824/slavkov-u-brna.html
278,45,3,https://goo.gl/maps/ydAp6MeWUzt
279,45,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d20877.073086284723!2d16.857713886135038!3d49.15057054623896!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x4712e629629a7a8d%3A0x13a5b1dfd052810a!2s684+01+Slavkov+und+Brna%2C+Tschechien!5e0!3m2!1sde!2sat!4v1505912180563"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
280,45,2,https://de.wikipedia.org/wiki/Slavkov_u_Brna
281,46,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=106387219&INDEXSET=21
282,46,1,http://d-nb.info/gnd/4004168-2
283,46,4,http://www.geonames.org/2782067/baden.html
284,46,3,https://goo.gl/maps/eCcPmA4KnZn
285,46,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d42708.47697756405!2d16.18223630821182!3d48.008303751882444!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x476db080611d6cbb%3A0x87d3ef69b7f6ae53!2sBaden+bei+Wien%2C+2500+Baden!5e0!3m2!1sde!2sat!4v1507392657468"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
286,46,2,https://de.wikipedia.org/wiki/Baden_(Nieder%C3%B6sterreich)
287,42,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=24222363X&INDEXSET=21
288,42,1,http://d-nb.info/gnd/4494717-3
289,42,4,http://www.geonames.org/3074677/hustopece.html
290,42,3,https://goo.gl/maps/wW4VLTXRhpk
291,42,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d41927.7361518417!2d16.70121356475749!3d48.94427857329539!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x4712cfc06ca597c7%3A0xed9f3993d1baf825!2s693+01+Hustope%C4%8De%2C+Tschechien!5e0!3m2!1sde!2sat!4v1507394114359"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
292,42,2,https://de.wikipedia.org/wiki/Hustope%C4%8De
294,50,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=708270220&INDEXSET=21
295,50,1,http://d-nb.info/gnd/16012181-4
296,50,4,http://www.geonames.org/3075451/horni-benesov.html
297,50,3,https://goo.gl/maps/5cA3Ud1nRJC2
298,50,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d41066.09893041065!2d17.56323207200035!3d49.96202064420713!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x47122ae30f3c4473%3A0x400af0f66151140!2s793+12+Horn%C3%AD+Bene%C5%A1ov%2C+Tschechien!5e0!3m2!1sde!2sat!4v1507399040500"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
299,50,2,https://de.wikipedia.org/wiki/Horn%C3%AD_Bene%C5%A1ov
300,51,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=106380818&INDEXSET=21
301,51,1,http://d-nb.info/gnd/4005574-7
302,51,4,http://www.geonames.org/2950881/berchtesgaden.html
303,51,3,https://goo.gl/maps/3LuackFz3rH2
304,51,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d43015.00206255839!2d13.004843955646574!3d47.637062007200946!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x4776eb5da8d79dd3%3A0x41d25a40937b770!2s83471+Berchtesgaden%2C+Deutschland!5e0!3m2!1sde!2sat!4v1507399387502"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
305,51,2,https://de.wikipedia.org/wiki/Berchtesgaden
306,54,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=326974857&INDEXSET=21
307,54,1,http://d-nb.info/gnd/4106630-3
308,54,4,"http://www.geonames.org/3070314/moravsky-beroun.html
"
309,54,3,https://goo.gl/maps/aEvt1pjaCs82
310,54,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d82384.09221341067!2d17.375188482071742!3d49.81421291732251!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x4712323345146d99%3A0x400af0f66157ba0!2s793+05+Moravsk%C3%BD+Beroun%2C+Tschechien!5e0!3m2!1sde!2sat!4v1507402633448"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
311,54,2,https://de.wikipedia.org/wiki/Moravsk%C3%BD_Beroun
318,57,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=706916611&INDEXSET=21
319,57,1,http://d-nb.info/gnd/4800500-9
320,57,4,http://www.geonames.org/2781772/bierbaum-am-kleebuehel.html
321,57,3,https://goo.gl/maps/wuaVgPCskm22
322,57,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d10597.786960432535!2d15.92534524356718!3d48.390363366961274!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x476d7aeb5638992f%3A0xd0617e3c2b110d7f!2s3462+Bierbaum+am+Kleeb%C3%BChel!5e0!3m2!1sde!2sat!4v1507406229494"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
323,57,2,https://de.wikipedia.org/wiki/Bierbaum_am_Kleeb%C3%BChel
324,61,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=70304480X&INDEXSET=21
325,61,1,http://d-nb.info/gnd/4229810-6
326,61,4,http://www.geonames.org/2781734/bischofstetten.html
327,61,3,https://goo.gl/maps/WCptKpwGBEN2
328,61,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d21306.078685920507!2d15.452325434350428!3d48.12451231698762!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x477270cd84174f55%3A0x40097572de62f20!2sBischofstetten!5e0!3m2!1sde!2sat!4v1507467713122"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
329,61,2,https://de.wikipedia.org/wiki/Bischofstetten
330,62,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=702989703&INDEXSET=21
331,62,1,http://d-nb.info/gnd/4088379-6
332,62,4,http://www.geonames.org/3078275/bzenec.html
333,62,3,https://goo.gl/maps/RD49NgcuJ2N2
334,62,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d41919.26168389501!2d17.246271214828628!3d48.95436451215991!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x47133b640093f2eb%3A0x400af0f6614d640!2sBzenec%2C+Tschechien!5e0!3m2!1sde!2sat!4v1507468122942"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
335,62,2,https://de.wikipedia.org/wiki/Bzenec
336,59,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=181231670&INDEXSET=21
337,59,1,http://d-nb.info/gnd/10000027-7
338,59,4,http://www.geonames.org/3190717/skofja-loka.html
339,59,3,https://goo.gl/maps/yt8q5beqHnT2
340,59,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d176919.73561955412!2d14.050381536989164!3d46.14336058119971!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x477ac610082a391b%3A0x47da57ce7b792895!2s%C5%A0kofja+Loka%2C+4220+%C5%A0kofja+Loka%2C+Slowenien!5e0!3m2!1sde!2sat!4v1507468960493"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
341,59,2,https://de.wikipedia.org/wiki/%C5%A0kofja_Loka
342,63,6,https://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=1816707074&INDEXSET=21
343,63,1,https://d-nb.info/gnd/1268127191
344,63,4,http://www.geonames.org/3079194/bludov.html
345,63,3,https://goo.gl/maps/HfzQYTYF2y62
346,64,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=706880838&INDEXSET=21
347,64,1,http://d-nb.info/gnd/4796611-7
348,64,4,http://www.geonames.org/2781692/blindenmarkt.html
349,64,3,https://goo.gl/maps/4aDjWKoZwko
350,64,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d10652.387023706024!2d14.974696643454195!3d48.1276574400248!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x477244215aae602f%3A0x40097572de62f30!2s3372+Blindenmarkt!5e0!3m2!1sde!2sat!4v1507470106711"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
351,64,2,https://de.wikipedia.org/wiki/Blindenmarkt
352,66,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=22715410X&INDEXSET=21
353,66,1,http://d-nb.info/gnd/4451233-8
354,66,4,http://www.geonames.org/2781658/bockfliess.html
355,66,3,https://goo.gl/maps/UVK1isrjDHR2
356,66,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d42424.485764595716!2d16.575585760590847!3d48.35033172711621!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x476d1d082cbf1f47%3A0x3491ed782611008e!2sBockflie%C3%9F!5e0!3m2!1sde!2sat!4v1507470675592"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
357,66,2,https://de.wikipedia.org/wiki/Bockflie%C3%9F
358,67,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=705505677&INDEXSET=21
359,67,1,http://d-nb.info/gnd/4577998-3
360,67,4,http://www.geonames.org/2781612/boeheimkirchen.html
361,67,3,https://goo.gl/maps/WSSYpYqgFc62
362,67,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d10637.460749521082!2d15.753233543485077!3d48.19958147004845!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x476d83f6f93e9b4b%3A0x7d28057f9a5b784c!2s3071+B%C3%B6heimkirchen!5e0!3m2!1sde!2sat!4v1507470911019"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
363,67,2,https://de.wikipedia.org/wiki/B%C3%B6heimkirchen
364,69,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=126508739&INDEXSET=21
365,69,1,http://d-nb.info/gnd/4315195-4
366,69,4,http://www.geonames.org/3077929/ceska-lipa.html
367,69,3,https://goo.gl/maps/tPaMU55gh6q
368,69,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d40446.239836345725!2d14.524379627222586!3d50.68486698571793!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x47096958b2c1e64d%3A0x400af0f6614de20!2sB%C3%B6hmisch+Leipa%2C+Tschechien!5e0!3m2!1sde!2sat!4v1507472574230"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
369,69,2,https://de.wikipedia.org/wiki/%C4%8Cesk%C3%A1_L%C3%ADpa
370,71,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=234185430&INDEXSET=21
371,71,1,http://d-nb.info/gnd/4468600-6
372,71,4,http://www.geonames.org/3078910/boskovice.html
373,71,3,https://goo.gl/maps/G3zH61EjfvP2
374,71,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d41454.21509025336!2d16.638410718735493!3d49.505500652024175!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x471262ed1db2406b%3A0xa8a08082de26cecb!2sBoskovice%2C+Tschechien!5e0!3m2!1sde!2sat!4v1507473268902"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
375,71,2,https://de.wikipedia.org/wiki/Boskovice
376,72,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=106370979&INDEXSET=21
377,72,1,http://d-nb.info/gnd/4007901-6
378,72,4,http://www.geonames.org/3181913/bolzano.html
379,72,3,https://goo.gl/maps/9suei97pVd42
380,72,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d701069.3929372184!2d10.869279723465828!3d46.655355724418136!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x4782a738d28c4f11%3A0x307098715907eb0!2sBozen%2C+Italien!5e0!3m2!1sde!2sat!4v1507474396485"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
381,72,2,https://de.wikipedia.org/wiki/Bozen
382,530,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=706918916&INDEXSET=21
383,530,1,http://d-nb.info/gnd/4800822-9
384,530,4,https://www.geonames.org/2771090/muehldorf.html
385,530,3,https://goo.gl/maps/Ebf87cWVo6kexFHQ9
386,530,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d42397.31652424039!2d15.290134509787432!3d48.382957986300745!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x47728b03f24a75dd%3A0xa060fbbbea4cf10!2sM%C3%BChldorf%2C%20Nieder%C3%B6sterreich%2C%203622!5e0!3m2!1sde!2sat!4v1603127972818!5m2!1sde!2sat"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen="""" aria-hidden=""false"" tabindex=""0""></iframe>"
387,530,2,https://de.wikipedia.org/wiki/M%C3%BChldorf_(Nieder%C3%B6sterreich)
388,76,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=1662984634&INDEXSET=21
389,76,1,http://d-nb.info/gnd/4750730-5
390,76,4,http://www.geonames.org/3066468/ryzoviste.html
391,76,3,https://goo.gl/maps/qYhcGjAa6CH2
392,76,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d20572.185994257277!2d17.34342993740648!3d49.870199591574426!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x47122fe195c17c19%3A0x400af0f6615cff0!2zNzkzIDU2IFJ5xb5vdmnFoXTEmywgVHNjaGVjaGllbg!5e0!3m2!1sde!2sat!4v1507484104411"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
393,76,2,https://de.wikipedia.org/wiki/Ry%C5%BEovi%C5%A1t%C4%9B
394,77,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=786938544&INDEXSET=21
395,77,1,http://d-nb.info/gnd/4008216-7
396,77,4,http://www.geonames.org/7530801/wroclaw.html
397,77,3,https://goo.gl/maps/ftXmG8pGAmL2
398,77,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d80127.55468529683!2d16.921824470698443!3d51.12716471941648!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x470fe9c2d4b58abf%3A0xb70956aec205e0f5!2sWroclaw%2C+Polen!5e0!3m2!1sde!2sat!4v1507484735267"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
399,77,2,https://de.wikipedia.org/wiki/Breslau
400,79,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=106367986&INDEXSET=21
401,79,1,http://d-nb.info/gnd/4008456-5
402,79,4,http://www.geonames.org/3078610/brno.html
403,79,3,https://goo.gl/maps/5MJtz8uwB2p
404,79,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d83421.29842443037!2d16.507921014355016!3d49.202161090260226!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x4712943ac03f5111%3A0x400af0f6614b1b0!2sBr%C3%BCnn%2C+Tschechien!5e0!3m2!1sde!2sat!4v1507485572400"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
405,79,2,https://de.wikipedia.org/wiki/Br%C3%BCnn
407,81,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=744913721&INDEXSET=21
408,81,1,http://d-nb.info/gnd/1034192817
409,81,4,http://www.geonames.org/3078659/brezova-nad-svitavou.html
410,81,3,https://goo.gl/maps/UKzvh5iDk562
411,81,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d41325.47965124985!2d16.478751269817987!3d49.65726723344654!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x471278272d818ef9%3A0x400af0f6614cc30!2s569+02+B%C5%99ezov%C3%A1+nad+Svitavou%2C+Tschechien!5e0!3m2!1sde!2sat!4v1507486698369"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
412,81,2,https://de.wikipedia.org/wiki/B%C5%99ezov%C3%A1_nad_Svitavou
413,82,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=105666394&INDEXSET=21
414,82,1,http://d-nb.info/gnd/4135259-2
415,82,4,http://www.geonames.org/2781252/buchberg-am-kamp.html
416,82,3,https://goo.gl/maps/EcGXgnPW5Y82
417,82,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d10559.17200159516!2d15.64886524364712!3d48.57551331530428!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x477299b28ef8a291%3A0xd03d7a7ba3d1a8a8!2s3571+Buchberg+am+Kamp!5e0!3m2!1sde!2sat!4v1507487818569"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
418,82,2,https://de.wikipedia.org/wiki/Buchberg_am_Kamp
419,89,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=707294207&INDEXSET=21
420,89,1,http://d-nb.info/gnd/4996892-0
421,89,4,http://www.geonames.org/2781177/burgschleinitz.html
422,89,3,https://goo.gl/maps/4HeZoEGzMnT2
